,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
61,mob-sakai_ParticleEffectForUGUI,https://github.com/mob-sakai/ParticleEffectForUGUI/commit/0d4a5875d130c74a573f713b46e109b7affefb21,https://github.com/mob-sakai/ParticleEffectForUGUI/commit/b76bf5a5ad378c3c4b16bcf08d21337757557101,"3.0.0-preview.19

# [3.0.0-preview.19](https://github.com/mob-sakai/ParticleEffectForUGUI/compare/v3.0.0-preview.18...v3.0.0-preview.19) (2020-08-28)

### Bug Fixes

* baking camera settings for camera space ([436c5e4](https://github.com/mob-sakai/ParticleEffectForUGUI/commit/436c5e47f75c3e167dcd77c188847e9d7d6ea68d))
* fix local simulation ([7add9de](https://github.com/mob-sakai/ParticleEffectForUGUI/commit/7add9defb70be29ddbe536d854591c2e0d9e83fa))

### Features

* add menu to create UIParticle ([2fa1843](https://github.com/mob-sakai/ParticleEffectForUGUI/commit/2fa18431f0c8c4aeadfdd1cb98eeeef5ac6970a0))
* add play/pause/stop api ([f09a386](https://github.com/mob-sakai/ParticleEffectForUGUI/commit/f09a386bc59fbab8143f7f0b814c8684aea7f27c))
* support for changing rendering orders ([745d4a5](https://github.com/mob-sakai/ParticleEffectForUGUI/commit/745d4a598846b3e77d1071433079fdd5140921a8))
* Support for child ParticleSystem rendering ([4ee90be](https://github.com/mob-sakai/ParticleEffectForUGUI/commit/4ee90be17c68bf405f81f432615a3eebaa022366))
* UIParticle for trail is no longer needed ([466e43c](https://github.com/mob-sakai/ParticleEffectForUGUI/commit/466e43cf931d211907419f804a90776a0d9f4906))

### BREAKING CHANGES

* The child UIParticle is no longer needed.
","feat: support 8+ materials

Instead of one CanvasRenderer with submeshes, render with multiple CanvasRenderers.
This feature allows the number of materials to be unlimited.
close #122, close #152, close #186
",,0d4a5875d130c74a573f713b46e109b7affefb21,Scripts/UIParticle.cs,"(241, 13)",Scripts/UIParticle.cs,"(228, 13)",b76bf5a5ad378c3c4b16bcf08d21337757557101,Scripts/UIParticle.cs,"(442, 32)",Scripts/UIParticle.cs,,CheckMaterials();,particles.Exec(p => p.GetComponent<ParticleSystemRenderer>().enabled = true);,p => p.GetComponent<ParticleSystemRenderer>().enabled = true
62,mikebridge_Liquid.NET,https://github.com/mikebridge/Liquid.NET/commit/eb1884ea62bde7a263908440de2556dc0da63309,https://github.com/mikebridge/Liquid.NET/commit/3f10c3eb157c8daed8914fa8fc685e0d6aa1d389,"more shopify filters
","minor cleanup in filters
",,eb1884ea62bde7a263908440de2556dc0da63309,Liquid.NET/src/Filters/Strings/UpCaseFilter.cs,"(13, 13)",Liquid.NET/src/Filters/Strings/UpCaseFilter.cs,"(10, 13)",3f10c3eb157c8daed8914fa8fc685e0d6aa1d389,Liquid.NET/src/Filters/Strings/UpCaseFilter.cs,"(11, 86)",Liquid.NET/src/Filters/Strings/UpCaseFilter.cs,,return new StringValue(val.ToUpper());,"return StringResult.Eval(objectExpression, x => x.ToLower());",x => x.ToUpper()
63,Ginger-Automation_Ginger,https://github.com/Ginger-Automation/Ginger/commit/b3901ca01150b9c5e333989eab999d2a71c73af6,https://github.com/Ginger-Automation/Ginger/commit/71c805dce882c1ce7e165b5fedcca33d740f92a7,"Replaced list.Where(condition).FirstOrDefault() with list.FirstOrDefault(condition)
","Code changes for Copy paste fixes, Defect no= 26002
",,b3901ca01150b9c5e333989eab999d2a71c73af6,Ginger/GingerCore/GeneralLib/General.cs,"(417, 21)",Ginger/GingerCore/GeneralLib/General.cs,"(417, 21)",71c805dce882c1ce7e165b5fedcca33d740f92a7,Ginger/GingerCore/GeneralLib/General.cs,"(437, 112)",Ginger/GingerCore/GeneralLib/General.cs,,"if ((from x in WorkSpace.Instance.SolutionRepository.GetAllRepositoryItems<ApplicationPOMModel>() where x.Name == resultValue select x).SingleOrDefault() != null)
                    {
                        Reporter.ToUser(eUserMsgKey.StaticWarnMessage, ""POM Model with same name: "" + ""'"" + resultValue + ""'"" + "" already exists."");
                        return true;
                    }","if (WorkSpace.Instance.SolutionRepository.GetAllRepositoryItems<ApplicationPOMModel>().Any(x=> x.Name == resultValue))
                    {
                        Reporter.ToUser(eUserMsgKey.StaticWarnMessage, ""POM Model with same name: "" + ""'"" + resultValue + ""'"" + "" already exists."");
                        return true;
                    }",x=> x.Name == resultValue
64,warappa_XamlCSS,https://github.com/warappa/XamlCSS/commit/1b81189ad9445483a7c2b028052b5d8039c08f25,https://github.com/warappa/XamlCSS/commit/26baa6dd2898a30cf814a69f63ae51af3831aadf,"Performance, exact tracing with stopwatch
","Remove Measure(...) calls for better performance
",,1b81189ad9445483a7c2b028052b5d8039c08f25,XamlCSS.WPF/StyleService.cs,"(299, 21)",XamlCSS.WPF/StyleService.cs,"(342, 29)",26baa6dd2898a30cf814a69f63ae51af3831aadf,XamlCSS.WPF/StyleService.cs,"(451, 60)",XamlCSS.WPF/StyleService.cs,,value = TypeDescriptor.GetConverter(type)?.ConvertFromInvariantString(valueString) ?? value;,"value = ""GetConverter"".Measure(() => TypeDescriptor.GetConverter(type)?.ConvertFromInvariantString(valueString) ?? value);",() => TypeDescriptor.GetConverter(type)?.ConvertFromInvariantString(valueString) ?? value
65,ArcadeRenegade_SidebarDiagnostics,https://github.com/ArcadeRenegade/SidebarDiagnostics/commit/2b3dc640c6b4ff8e1ad8a68041ef2b078b2bf50c,https://github.com/ArcadeRenegade/SidebarDiagnostics/commit/d4b4dd870cf9ffd67fa824d51fe3ceeadea8eef7,"During the loading sequence, replaced delegate.BeginInvoke with Task.Run instead.
","Loading widget is now removed on sidebar ready rather than just hidden
",,2b3dc640c6b4ff8e1ad8a68041ef2b078b2bf50c,SidebarDiagnostics/Sidebar.xaml.cs,"(92, 13)",SidebarDiagnostics/Sidebar.xaml.cs,"(95, 13)",d4b4dd870cf9ffd67fa824d51fe3ceeadea8eef7,SidebarDiagnostics/Sidebar.xaml.cs,"(95, 28)",SidebarDiagnostics/Sidebar.xaml.cs,,"new BindModelHandler(BindModel).BeginInvoke(null, null);","await Task.Run(async () =>
            {
                await BindModel();
            });","async () =>
            {
                await BindModel();
            }"
66,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/2f429cedfc8a45053cc6398c790bdf9f230d96eb,https://github.com/signumsoftware/framework/commit/ce1be332034042b46828ed0e08ab4203b0ea3f01,"(TFS CS 4096)

",".Net Framework 4.0 y Visual Studio 2010

(TFS CS 6278)
",,2f429cedfc8a45053cc6398c790bdf9f230d96eb,Signum.Windows.Extensions/Authorization/AuthClient.cs,"(39, 21)",Signum.Windows.Extensions/Authorization/AuthClient.cs,"(39, 21)",ce1be332034042b46828ed0e08ab4203b0ea3f01,Signum.Windows.Extensions/Authorization/AuthClient.cs,"(38, 43)",Signum.Windows.Extensions/Authorization/AuthClient.cs,,typeRules = Server.Service<ITypeAuthServer>().AuthorizedTypes();,typeRules = Server.Return((ITypeAuthServer s)=>s.AuthorizedTypes());,(ITypeAuthServer s) => s.AuthorizedTypes()
67,AutoMapper_AutoMapper,https://github.com/AutoMapper/AutoMapper/commit/89a331c087dafcf64d0e867f348b9923732dc864,https://github.com/AutoMapper/AutoMapper/commit/793918a0b0b6b7f0dadc1a807d06ee2cdbea695a,"massive updatee
","Got config to work with current profile
",,89a331c087dafcf64d0e867f348b9923732dc864,src/UnitTests/ConvensionTest.cs,"(29, 13)",src/UnitTests/ConvensionTest.cs,"(29, 13)",793918a0b0b6b7f0dadc1a807d06ee2cdbea695a,src/UnitTests/ConvensionTest.cs,"(29, 31)",src/UnitTests/ConvensionTest.cs,,"Mapper.AddMemberConvention().PropertyPostfix(""Transfer"");","Mapper.AddMemberConvention().AddName<PrePostfixName>(_ => _.SetPostfixs(""Transfer"").SetPrefixs(""Trans""));","cfg =>
            {
                cfg.RecognizePostfixes(""Transfer"", ""Trans"");
            }"
68,microsoft_qsharp-compiler,https://github.com/microsoft/qsharp-compiler/commit/ba557ab7df7cd53e44a4fac0671f7783b9f607db,https://github.com/microsoft/qsharp-compiler/commit/f6e34ff33467d44238c9432ebdb2d80aae32616b,"Order built-in rewrite steps according to their priority (#421)

","Do not serialize syntax tree if compilation failed (#1408)

",,ba557ab7df7cd53e44a4fac0671f7783b9f607db,src/QsCompiler/Compiler/CompilationLoader.cs,"(485, 17)",src/QsCompiler/Compiler/CompilationLoader.cs,"(497, 17)",f6e34ff33467d44238c9432ebdb2d80aae32616b,src/QsCompiler/Compiler/CompilationLoader.cs,"(614, 68)",src/QsCompiler/Compiler/CompilationLoader.cs,,"this.CompilationOutput = ExecuteAsAtomicTransformation(rewriteStep, ref this.CompilationStatus.TreeTrimming);","steps.Add((rewriteStep.Priority, () => ExecuteAsAtomicTransformation(rewriteStep, ref this.CompilationStatus.TreeTrimming)));","() => this.ExecuteAsAtomicTransformation(rewriteStep, ref this.compilationStatus.ConvertClassicalControl)"
69,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/3940517113efa0ffae815c9c031af8e77869f9f2,https://github.com/signumsoftware/framework/commit/4a65d9cce9b1c59dd8cc14bab51d2aef9c8c6078,"ImportExportHelp
","initial Help version
",,3940517113efa0ffae815c9c031af8e77869f9f2,Signum.Engine.Extensions/Help/HelpXml.cs,"(120, 17)",Signum.Engine.Extensions/Help/HelpXml.cs,"(121, 17)",4a65d9cce9b1c59dd8cc14bab51d2aef9c8c6078,Signum.Engine.Extensions/Help/HelpXml.cs,"(112, 51)",Signum.Engine.Extensions/Help/HelpXml.cs,,entity.Description = element.Element(_Description).Value;,element.Element(_Description).TryDo(d => entity.Description = d.Value);,d => entity.Description = d.Value
70,SpiceSharp_SpiceSharp,https://github.com/SpiceSharp/SpiceSharp/commit/c5e637c4b644838ba6f0a329d213a32dca028d3d,https://github.com/SpiceSharp/SpiceSharp/commit/59556e52d5656ac3f7e47ad5149b856cbdd162bf,"Voltage-controlled current source
","Added AC properties for sources
",,c5e637c4b644838ba6f0a329d213a32dca028d3d,SpiceSharp/Components/Currentsources/VCCS/AcBehavior.cs,"(25, 13)",SpiceSharp/Components/Currentsources/VCCS/AcBehavior.cs,"(45, 28)",59556e52d5656ac3f7e47ad5149b856cbdd162bf,SpiceSharp/Components/Currentsources/VCCS/AcBehavior.cs,"(45, 35)",SpiceSharp/Components/Currentsources/VCCS/AcBehavior.cs,,"return new Complex(
                ckt.State.Solution[VCCScontPosNode] - ckt.State.Solution[VCCScontNegNode],
                ckt.State.iSolution[VCCScontPosNode] - ckt.State.iSolution[VCCScontNegNode]) * load.VCCScoeff.Value;",return () => (state.Solution[VCCScontPosNode] - state.Solution[VCCScontNegNode]) * bp.VCCScoeff;,(State state) => (state.Solution[VCCScontPosNode] - state.Solution[VCCScontNegNode]) * bp.VCCScoeff
71,RicoSuter_NSwag,https://github.com/RicoSuter/NSwag/commit/8ec24f8faf8d76d7b57446600e705b2e7dcdd83d,https://github.com/RicoSuter/NSwag/commit/e7e3435742fad5fdd3d0927d652e3e84f1bb8f6e,"Improved xml doc handling, added ClassTypes (TS) setting, improved cmd line tools (added command chaining), v2.38
","Refactorings
",,8ec24f8faf8d76d7b57446600e705b2e7dcdd83d,src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToCSharpClientGeneratorViewModel.cs,"(98, 25)",src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToCSharpClientGeneratorViewModel.cs,"(98, 25)",e7e3435742fad5fdd3d0927d652e3e84f1bb8f6e,src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToCSharpClientGeneratorViewModel.cs,"(98, 47)",src/NSwagStudio/ViewModels/CodeGenerators/SwaggerToCSharpClientGeneratorViewModel.cs,,code = await Command.RunAsync();,code = await Task.Run(() => Command.Run());,() => Command.Run()
72,moq_moq,https://github.com/moq/moq/commit/e20b5b2aa67e96ac8c400216766677881fd0417a,https://github.com/moq/moq/commit/4f556da58237ca9439b84598bb2ce8c674a4a841,"Updated all tests to use xUnit

git-svn-id: http://moq.googlecode.com/svn/trunk@150 b33fba48-7441-0410-8d5c-f397f7ceaa6c
","Fixed Issue 88:  	 Cannot mock protected internal virtual methods using Moq.Protected

git-svn-id: http://moq.googlecode.com/svn/trunk@225 b33fba48-7441-0410-8d5c-f397f7ceaa6c
",,e20b5b2aa67e96ac8c400216766677881fd0417a,UnitTests/ProtectedMockFixture.cs,"(119, 4)",UnitTests/ProtectedMockFixture.cs,"(105, 4)",4f556da58237ca9439b84598bb2ce8c674a4a841,UnitTests/ProtectedMockFixture.cs,"(100, 37)",UnitTests/ProtectedMockFixture.cs,,"mock.Protected().Expect<int>(""ProtectedInternalInt"");","Assert.Throws<ArgumentException>(() => mock.Protected().Expect<int>(""ProtectedInternalInt""));","() => mock.Protected().Expect<int>(""ProtectedInternalInt"")"
73,getsentry_sentry-dotnet,https://github.com/getsentry/sentry-dotnet/commit/0fde2e34300a961fd62fcfd77614ec51b11275e3,https://github.com/getsentry/sentry-dotnet/commit/813bbf6bf997ef0c540a30fb63a6d0f44456381f,"Metrics Support - alpha (#2949)

* Added basic metric types

* Moved Metric classes

* Added Increment aggregator

* Implemented Gauge metric

* Implemented Distribution and Set aggregations

* Added Metrics to ISentryClient API

* Update Hub.cs

* Verify tests

* Basic flush loop (no tests yet)

* Implemented statsd serialization

* Update CHANGELOG.md

* Split tests for Aggregagtor and BucketHelper

* Update MetricBucketHelperTests.cs

* Integrated review feedback

* Create MetricTests.verify.cs

* Updated verify tests

* Added Timing

* Added a (commented out) test to check if the aggregator is threadsafe

* Fixed concurrency issue (could still make this more performant)

* Reduced the scope of the lock for updating metrics

* Fixed unit tests

* Update MetricAggregator.cs

* Initial implementation of Code Locations

* Update Program.cs

* Updated solution filters

* Update CHANGELOG.md

* Changed Flush to FlushAsync

* Metrics now get flushed properly when disposing of the Hub

* Fixed serialization for code locations

* Update Timing.cs

* Clear stale seen periods at the end of each day

* Update CodeLocations.cs

* Fixed stacklevel when calling one of the two Timing constructors

* Removed IAsyncDisposable from MetricAggregator

* Cherry picked https://github.com/getsentry/Ben.Demystifier/pull/4

* Update Ben.Demystifier

* Get line numbers with stack traces without enhanced stack traces

* Update Ben.Demystifier

* Reversed changes to AspNetCore.Basic sample (unrelated to this PR)

* Update Program.cs

* Improved the lock when incrementing/adding to existing metrics

* Tweaking docs

* Update CHANGELOG.md

Co-authored-by: Bruno Garcia <bruno@brunogarcia.com>

* Integrating review feedback

* Source generated RegEx in metric helper

* Update Envelope.cs

* Review feedback

* Integrating review feedback

* More performant string delimited tags used in the bucket key

* Integrating review feedback

* Integrated review feedback

* Removed unused private field

---------

Co-authored-by: Bruno Garcia <bruno@brunogarcia.com>","fix: Marked `SentrySdk.Metrics` as obsolete (#3619)

",,0fde2e34300a961fd62fcfd77614ec51b11275e3,src/Sentry/Internal/Hub.cs,"(523, 9)",src/Sentry/Internal/Hub.cs,"(530, 13)",813bbf6bf997ef0c540a30fb63a6d0f44456381f,src/Sentry/Internal/Hub.cs,"(662, 47)",src/Sentry/Internal/Hub.cs,,_ownedClient.Flush(_options.ShutdownTimeout);,"_ownedClient.Metrics.FlushAsync().ContinueWith(_ =>
                _ownedClient.FlushAsync(_options.ShutdownTimeout).Wait()
            ).ConfigureAwait(false).GetAwaiter().GetResult();","_ =>
                CurrentClient.FlushAsync(_options.ShutdownTimeout).ConfigureAwait(false).GetAwaiter().GetResult()"
74,AutoMapper_AutoMapper,https://github.com/AutoMapper/AutoMapper/commit/e7673824a119b52cd260189f932b97a588ac4c19,https://github.com/AutoMapper/AutoMapper/commit/2ede0fc220c56d4b3fac72908a086f1ed528c435,"Some basic constructor support w/o any mapping at the parameter level

Changing to use expression trees for the ctors

Filtering non-supported types from ctor args
","Fix some tests
",,e7673824a119b52cd260189f932b97a588ac4c19,src/AutoMapper/PropertyMap.cs,"(102, 13)",src/AutoMapper/PropertyMap.cs,"(97, 13)",2ede0fc220c56d4b3fac72908a086f1ed528c435,src/AutoMapper/PropertyMap.cs,"(127, 21)",src/AutoMapper/PropertyMap.cs,,return result;,"return _cachedResolvers.Aggregate(result, (current, resolver) => resolver.Resolve(current));","(expression, resolver) => new ExpressionConcatVisitor(resolver.GetExpression).Visit(expression) as LambdaExpression"
75,ControlzEx_ControlzEx,https://github.com/ControlzEx/ControlzEx/commit/9c534ce687df90a9b13512ff49151a9db839a719,https://github.com/ControlzEx/ControlzEx/commit/cf2333cbcb70c0340c97ae3d94468a776f057dcd,"We have to search for keys explicitly

","Refactoring resource retrieval

",,9c534ce687df90a9b13512ff49151a9db839a719,src/ControlzEx/Theming/Theme.cs,"(149, 13)",src/ControlzEx/Theming/Theme.cs,"(149, 13)",cf2333cbcb70c0340c97ae3d94468a776f057dcd,src/ControlzEx/Theming/Theme.cs,"(185, 37)",src/ControlzEx/Theming/Theme.cs,,var key = (string)resourceDictionary[ThemeNameKey];,"var key = resourceDictionary.Keys
                    .OfType<string>()
                    .FirstOrDefault(x => x.Equals(ThemeNameKey, StringComparison.Ordinal));","x => x.Equals(ThemeNameKey, StringComparison.Ordinal)"
76,getsentry_sentry-dotnet,https://github.com/getsentry/sentry-dotnet/commit/d71136cd7e69a8b4f96892625b79daf87dab4fb0,https://github.com/getsentry/sentry-dotnet/commit/64dbdbbae220ccdddafb1683f839c6f923c06923,"Embrance IOptions
","Don't expose internals to other packages
",,d71136cd7e69a8b4f96892625b79daf87dab4fb0,src/Sentry.AspNetCore/ApplicationBuilderExtensions.cs,"(43, 21)",src/Sentry.AspNetCore/ApplicationBuilderExtensions.cs,"(44, 21)",64dbdbbae220ccdddafb1683f839c6f923c06923,src/Sentry.AspNetCore/ApplicationBuilderExtensions.cs,"(43, 64)",src/Sentry.AspNetCore/ApplicationBuilderExtensions.cs,,options.SentryOptions.AddExceptionProcessorProvider(provider.GetServices<ISentryEventExceptionProcessor>);,"o.AddExceptionProcessorProvider(() =>
                    {

                        return provider.GetServices<ISentryEventExceptionProcessor>();
                    });",() => originalFunc().Concat(provider.GetServices<ISentryEventExceptionProcessor>())
77,ControlzEx_ControlzEx,https://github.com/ControlzEx/ControlzEx/commit/6eccf9d32f56dfaec726b06b06352df3116346c7,https://github.com/ControlzEx/ControlzEx/commit/d605514caac81869eb6ebb0ff45ab2d37855c1c5,"Improving performance and complexity of fix for #58

","When doing async calls we have to check window handles again

",,6eccf9d32f56dfaec726b06b06352df3116346c7,src/ControlzEx/Controls/GlowWindow.xaml.cs,"(386, 17)",src/ControlzEx/Controls/GlowWindow.xaml.cs,"(431, 25)",d605514caac81869eb6ebb0ff45ab2d37855c1c5,src/ControlzEx/Controls/GlowWindow.xaml.cs,"(431, 89)",src/ControlzEx/Controls/GlowWindow.xaml.cs,,"NativeMethods.SetWindowPos(this.windowHandle, this.ownerWindowHandle, 0, 0, 0, 0, SWP.NOMOVE | SWP.NOSIZE | SWP.NOACTIVATE);","this.Dispatcher.BeginInvoke(DispatcherPriority.Send, new Action(() => NativeMethods.SetWindowPos(this.windowHandle, this.ownerWindowHandle, 0, 0, 0, 0, SWP.NOMOVE | SWP.NOSIZE | SWP.NOACTIVATE)));","() => NativeMethods.SetWindowPos(this.windowHandle, this.ownerWindowHandle, 0, 0, 0, 0, SWP.NOMOVE | SWP.NOSIZE | SWP.NOACTIVATE)"
78,RomSunZ_StockSharp,https://github.com/RomSunZ/StockSharp/commit/f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,https://github.com/RomSunZ/StockSharp/commit/14968937de25184c06bf00e666c589062457a35f,"Hydra. Connector's tasks small refactoring.
","prev commit fixes.
",,f90e77cc6c5ee9b17ea0722d9b7806290e843a4e,Hydra/Plugins/LMAX/LmaxTask.cs,"(127, 4)",Hydra/Plugins/LMAX/LmaxTask.cs,"(127, 4)",14968937de25184c06bf00e666c589062457a35f,Hydra/Plugins/LMAX/LmaxTask.cs,"(127, 80)",Hydra/Plugins/LMAX/LmaxTask.cs,,"return new MarketDataConnector<LmaxTrader>(EntityRegistry.Securities, this, CreateConnector);","return new MarketDataConnector<LmaxTrader>(EntityRegistry.Securities, this, () => new LmaxTrader
			{
				Login = _settings.Login,
				Password = _settings.Password.To<string>(),
				IsDemo = _settings.IsDemo,
				IsDownloadSecurityFromSite = _settings.IsDownloadSecurityFromSite
			});","() => new LmaxTrader
			{
				Login = _settings.Login,
				Password = _settings.Password.To<string>(),
				IsDemo = _settings.IsDemo,
				IsDownloadSecurityFromSite = _settings.IsDownloadSecurityFromSite
			}"
79,ReClassNET_ReClass.NET,https://github.com/ReClassNET/ReClass.NET/commit/ff12451d9a4d90dfce88e9a38bb9e8d4e4f865bb,https://github.com/ReClassNET/ReClass.NET/commit/7067f0e28249da7605c67bbeacff83680a022c09,"Use IDisposable.
","Extended plugin interface to query data from the plugin.
",,ff12451d9a4d90dfce88e9a38bb9e8d4e4f865bb,ReClass.NET/Plugins/PluginManager.cs,"(121, 7)",ReClass.NET/Plugins/PluginManager.cs,"(109, 4)",7067f0e28249da7605c67bbeacff83680a022c09,ReClass.NET/Plugins/PluginManager.cs,"(112, 20)",ReClass.NET/Plugins/PluginManager.cs,,plugin.Interface.Terminate();,plugins.ForEach(p => p.Dispose());,p => p.Dispose()
80,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/d9b9f82048fa4e10f7165e3e2748a9eefd9f6b16,https://github.com/signumsoftware/framework/commit/46d91d249f085f74072ac395ac8f75b1d1a3d3cf,"Profiler adicionalData lambda only
","initial Postgres support (AbstractDbType, Create Schema and initial saving)
",,d9b9f82048fa4e10f7165e3e2748a9eefd9f6b16,Signum.Engine/Connection/SqlConnector.cs,"(232, 13)",Signum.Engine/Connection/SqlConnector.cs,"(232, 13)",46d91d249f085f74072ac395ac8f75b1d1a3d3cf,Signum.Engine/Connection/SqlConnector.cs,"(359, 49)",Signum.Engine/Connection/SqlConnector.cs,,"using (HeavyProfiler.Log(""SQL"", cmd.CommandText))
            {
                try
                {
                    SqlDataAdapter da = new SqlDataAdapter(cmd);

                    DataTable result = new DataTable();
                    da.Fill(result);
                    return result;
                }
                catch (SqlTypeException ex)
                {
                    var nex = HandleSqlTypeException(ex, preCommand);
                    if (nex == ex)
                        throw;
                    throw nex;
                }
                catch (SqlException ex)
                {
                    var nex = HandleSqlException(ex, preCommand);
                    if (nex == ex)
                        throw;
                    throw nex;
                }
            }","using (HeavyProfiler.Log(""SQL"", () => cmd.CommandText))
            {
                try
                {
                    SqlDataAdapter da = new SqlDataAdapter(cmd);

                    DataTable result = new DataTable();
                    da.Fill(result);
                    return result;
                }
                catch (SqlTypeException ex)
                {
                    var nex = HandleSqlTypeException(ex, preCommand);
                    if (nex == ex)
                        throw;
                    throw nex;
                }
                catch (SqlException ex)
                {
                    var nex = HandleSqlException(ex, preCommand);
                    if (nex == ex)
                        throw;
                    throw nex;
                }
            }",() => preCommand.sp_executesql()
81,SpiceSharp_SpiceSharp,https://github.com/SpiceSharp/SpiceSharp/commit/5ca7a102394a0361d69fe3e6a46cccfb65528064,https://github.com/SpiceSharp/SpiceSharp/commit/59556e52d5656ac3f7e47ad5149b856cbdd162bf,"Current-controlled current source
","Added AC properties for sources
",,5ca7a102394a0361d69fe3e6a46cccfb65528064,SpiceSharp/Components/Currentsources/CCCS/AcBehavior.cs,"(25, 13)",SpiceSharp/Components/Currentsources/CCCS/AcBehavior.cs,"(45, 28)",59556e52d5656ac3f7e47ad5149b856cbdd162bf,SpiceSharp/Components/Currentsources/CCCS/AcBehavior.cs,"(45, 35)",SpiceSharp/Components/Currentsources/CCCS/AcBehavior.cs,,"return new Complex(ckt.State.Solution[CCCScontBranch], ckt.State.iSolution[CCCScontBranch]) * load.CCCScoeff.Value;",return () => state.iSolution[CCCScontBranch] * bp.CCCScoeff.Value;,(State state) => state.iSolution[CCCScontBranch] * bp.CCCScoeff.Value
82,DSharpPlus_DSharpPlus,https://github.com/DSharpPlus/DSharpPlus/commit/309441cce2e87c120434eb12966804ffce6b8827,https://github.com/DSharpPlus/DSharpPlus/commit/cb1fb16559c86a86e569715ac36512c10a107cd9,"Version bumpage. Connection semaphoring should no longer delay on boot.
","Initial dirty port of socket deadlock fix.
",,309441cce2e87c120434eb12966804ffce6b8827,DSharpPlus/DiscordClient.cs,"(720, 13)",DSharpPlus/DiscordClient.cs,"(2094, 13)",cb1fb16559c86a86e569715ac36512c10a107cd9,DSharpPlus/DiscordClient.cs,"(2105, 47)",DSharpPlus/DiscordClient.cs,,await Task.Delay(6000);,"Task.Delay(5100).ContinueWith(t =>
            {
                ConnectionSemaphore.Release();
            }).ConfigureAwait(false);","t =>
            {
                ConnectionSemaphore.Release();
            }"
83,d60_Cirqus,https://github.com/d60/Cirqus/commit/c7e6cd6227c3104f5e28b371cd5b113bf17a4158,https://github.com/d60/Cirqus/commit/dc0faf4fe28ea15161eecbbe667db5384a01872e,"Inheritance support for tests harness
","added typed ids to tests and fixed support for subtyped roots in tests
",,c7e6cd6227c3104f5e28b371cd5b113bf17a4158,d60.Cirqus.Testing/CirqusTestsHarness.cs,"(287, 13)",d60.Cirqus.Testing/CirqusTestsHarness.cs,"(74, 13)",dc0faf4fe28ea15161eecbbe667db5384a01872e,d60.Cirqus.Testing/CirqusTestsHarness.cs,"(106, 41)",d60.Cirqus.Testing/CirqusTestsHarness.cs,,var lastestOfType = ids.OfType<TypedId<T>>().ToList();,var emitterType = ids.First(i => i.ToString() == Latest<T>()).GetEmitterType().AssemblyQualifiedName;,x => x.GetId() == Latest<T>()
84,minio_minio-dotnet,https://github.com/minio/minio-dotnet/commit/b332b78f47996ee40e2ed263b9374ad0e2663286,https://github.com/minio/minio-dotnet/commit/d82a4590bc40fd1c0f084aaa14809d32e3e924e2,"add .Net6 support across codebase (#732)

Co-authored-by: ebozduman <ersan.bozduman@gmail.com>","Add polyfill for older .net versions and fixes (#825)

* Add polyfill for older .net versions and fixes

* Update",,b332b78f47996ee40e2ed263b9374ad0e2663286,Minio.Functional.Tests/FunctionalTest.cs,"(4814, 17)",Minio.Functional.Tests/FunctionalTest.cs,"(4824, 13)",d82a4590bc40fd1c0f084aaa14809d32e3e924e2,Minio.Functional.Tests/FunctionalTest.cs,"(4927, 33)",Minio.Functional.Tests/FunctionalTest.cs,,"var callbackAsync = async delegate(Stream stream, CancellationToken cancellationToken)
                {
                    using (var dest = new FileStream(destFileName, FileMode.Create, FileAccess.Write))
                    {
                        await stream.CopyToAsync(dest);
                    }
                };","var callbackAsync = async (Stream stream, CancellationToken cancellationToken) =>
            {
                using var dest = new FileStream(destFileName, FileMode.Create, FileAccess.Write);
                await stream.CopyToAsync(dest, cancellationToken).ConfigureAwait(false);
            };","async (Stream stream, CancellationToken cancellationToken) =>
            {
                var dest = new FileStream(destFileName, FileMode.Create, FileAccess.Write);
                await stream.CopyToAsync(dest, cancellationToken).ConfigureAwait(false);
                await dest.DisposeAsync().ConfigureAwait(false);
            }"
